"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","5385","69735","12","31","2130","23.73259"
"2","Teamfight Tactics","3375","50850","13","32","1222","21.724444"
"3","Apex Legends","2070","31980","13","33","651","18.869565"
"4","Counter-Strike","1635","25215","13","25","484","17.761467"
"5","Rust","1095","12360","10","17","282","15.452054"
"6","Tekken 7","285","6300","18","32","126","26.526315"
"7","Super Smash Bros. Melee","270","4230","15","30","109","24.222222"
"8","Just Chatting","165","3510","23","59","133","48.363636"
"9","League of Legends","135","1440","11","14","35","15.555555"
"10","Pummel Party","120","3015","25","28","69","34.5"
"11","Borderlands 2","30","705","23","24","23","46"
"12","Overwatch","15","345","23","23","9","36"
