"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","4080","546600","126","391","32874","483.441176"
"2","Apex Legends","2100","304260","149","631","13318","380.514285"
"3","Just Chatting","630","74580","117","232","3675","350"
"4","Fortnite","480","68925","150","202","2692","336.5"
"5","Call of Duty: Black Ops 4","315","54585","174","222","1900","361.904761"
"6","Overcooked! 2","270","35490","127","221","1533","340.666666"
"7","Wolfenstein: Youngblood","210","80445","383","580","2144","612.571428"
"8","Call of Duty: Modern Warfare 3","180","38685","215","246","1153","384.333333"
"9","Quake II","165","19890","145","214","828","301.090909"
"10","Heroes of Might and Magic III: The Shadow of Death","75","11430","152","201","313","250.4"
"11","Twitch Sings","75","12915","172","184","388","310.4"
"12","Food & Drink","30","3150","105","121","290","580"
"13","League of Legends","30","4500","150","165","176","352"
"14","Age of Empires III: The Asian Dynasties","15","2340","156","156","149","596"
"15","Counter-Strike","15","2415","161","161","134","536"
"16","A Dance of Fire and Ice","15","2205","147","147","91","364"
