"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","1755","5490","2","9","419","14.324786"
"2","World of Warcraft","1455","4050","2","8","306","12.618556"
"3","Just Chatting","1230","3360","2","6","291","14.195121"
"4","Minecraft","825","3900","3","14","204","14.836363"
"5","Teamfight Tactics","360","750","1","3","72","12"
"6","Amnesia: The Dark Descent","345","1125","3","6","50","8.695652"
"7","Bad Dream: Coma","195","840","4","6","55","16.923076"
"8","Mafia","180","315","1","3","20","6.666666"
"9","Overwatch","120","225","1","3","19","9.5"
"10","Borderlands 2","105","225","2","4","17","9.714285"
"11","Tom Clancy's Rainbow Six Siege","60","105","1","3","7","7"
"12","Unlisted on Twitch","45","180","4","4","2","2.666666"
"13","Heroes of the Storm","15","0","0","0","8","32"
