"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","270","990","3","6","24","5.333333"
"2","Portal 2","255","435","1","3","5","1.17647"
"3","Empyrion - Galactic Survival","255","870","3","6","15","3.529411"
"4","Atlas","240","1215","5","6","13","3.25"
"5","ARK: Survival Evolved","180","345","1","3","7","2.333333"
"6","The Talos Principle","150","840","5","7","16","6.4"
"7","The Cycle","135","270","2","3","8","3.555555"
"8","Teamfight Tactics","135","405","3","5","10","4.444444"
"9","Grand Theft Auto Online","120","105","0","2","2","1"
"10","Magic: The Gathering","120","765","6","9","10","5"
"11","Batman: Arkham Knight","105","375","3","6","4","2.285714"
"12","Fallout 76","30","195","6","7","2","4"
"13","Let It Die","15","45","3","3","0","0"
"14","Squad","15","15","1","1","0","0"
