"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Monster Hunter: World","5880","15225","2","10","578","5.897959"
"2","XCOM 2","1785","3750","1","5","117","3.932773"
"3","Just Chatting","1260","2535","1","4","79","3.761904"
"4","Divinity: Original Sin","1260","2340","1","5","50","2.380952"
"5","Resident Evil 2","735","1485","1","4","51","4.163265"
"6","Games + Demos","585","900","1","4","53","5.435897"
"7","Mad Games Tycoon","165","255","1","2","5","1.818181"
"8","Darkest Dungeon","150","825","5","8","10","4"
"9","Sekiro: Shadows Die Twice","75","180","2","3","4","3.2"
"10","Kingdom Rush Frontiers","15","45","3","3","1","4"
