"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 06:28","https://sullygnome.com/channel/lotharhs/stream/35108423632","602","447888","744","1206","137","13","12195","1189","Teamfight Tactics"
"2","Tuesday 30th July 2019 06:14","https://sullygnome.com/channel/lotharhs/stream/35095270768","436","281220","645","1010","69","9","8530","1137","Teamfight Tactics"
"3","Monday 29th July 2019 06:11","https://sullygnome.com/channel/lotharhs/stream/35082788528","514","474422","923","1737","295","33","14366","1641","Teamfight Tactics"
"4","Friday 26th July 2019 06:04","https://sullygnome.com/channel/lotharhs/stream/35047360160","491","360394","734","1296","127","15","12280","1488","Teamfight Tactics"
"5","Thursday 25th July 2019 06:08","https://sullygnome.com/channel/lotharhs/stream/35035338064","517","242473","469","761","58","6","8887","1015","Teamfight Tactics"
"6","Wednesday 24th July 2019 12:58","https://sullygnome.com/channel/lotharhs/stream/35025300368","122","34770","285","329","2","1","1593","796","Teamfight Tactics"
"7","Wednesday 24th July 2019 06:22","https://sullygnome.com/channel/lotharhs/stream/35023186128","383","204522","534","816","52","8","8649","1330","Teamfight Tactics"
"8","Tuesday 23rd July 2019 06:15","https://sullygnome.com/channel/lotharhs/stream/35010767872","495","274230","554","923","75","9","15471","1875","Teamfight Tactics,Ring of Elysium"
"9","Monday 22nd July 2019 06:30","https://sullygnome.com/channel/lotharhs/stream/34998499648","570","635550","1115","1930","187","19","96214","9868","Teamfight Tactics"
"10","Saturday 20th July 2019 06:40","https://sullygnome.com/channel/lotharhs/stream/34973122528","500","698000","1396","3346","175","20","138098","16246","Teamfight Tactics"
"11","Friday 19th July 2019 06:04","https://sullygnome.com/channel/lotharhs/stream/34960363360","491","413422","842","1787","120","14","67960","8237","Teamfight Tactics"
"12","Thursday 18th July 2019 06:15","https://sullygnome.com/channel/lotharhs/stream/34948013936","495","1255320","2536","3472","275","33","313026","37942","Teamfight Tactics"
"13","Wednesday 17th July 2019 15:45","https://sullygnome.com/channel/lotharhs/stream/34939044896","300","428400","1428","3407","602","120","25510","5102","Teamfight Tactics"
"14","Wednesday 17th July 2019 06:17","https://sullygnome.com/channel/lotharhs/stream/34935377296","463","590325","1275","2131","163","20","124459","15557","Teamfight Tactics"
"15","Tuesday 16th July 2019 06:03","https://sullygnome.com/channel/lotharhs/stream/34922686352","537","782946","1458","3127","180","20","182645","20293","Teamfight Tactics"
"16","Monday 15th July 2019 06:15","https://sullygnome.com/channel/lotharhs/stream/34910415136","480","347040","723","1212","255","31","13431","1678","Teamfight Tactics"
"17","Saturday 13th July 2019 06:17","https://sullygnome.com/channel/lotharhs/stream/34885683600","448","202048","451","617","95","12","7507","1000","Teamfight Tactics"
"18","Friday 12th July 2019 06:04","https://sullygnome.com/channel/lotharhs/stream/34873121344","431","269375","625","873","103","14","9855","1359","Teamfight Tactics"
"19","Thursday 11th July 2019 08:59","https://sullygnome.com/channel/lotharhs/stream/34861518800","511","189581","371","584","103","11","12029","1374","Teamfight Tactics"
"20","Wednesday 10th July 2019 05:35","https://sullygnome.com/channel/lotharhs/stream/34847996768","505","345925","685","932","159","18","16787","1974","Teamfight Tactics"
"21","Tuesday 9th July 2019 06:00","https://sullygnome.com/channel/lotharhs/stream/34835561328","495","239580","484","735","105","12","16335","1980","Teamfight Tactics"
"22","Monday 8th July 2019 05:52","https://sullygnome.com/channel/lotharhs/stream/34823046352","503","322423","641","950","130","15","14690","1780","Teamfight Tactics"
"23","Saturday 6th July 2019 06:28","https://sullygnome.com/channel/lotharhs/stream/34798300928","572","205348","359","494","49","5","9364","960","Teamfight Tactics"
"24","Friday 5th July 2019 06:15","https://sullygnome.com/channel/lotharhs/stream/34785804800","525","270375","515","982","161","17","11942","1326","Teamfight Tactics"
"25","Wednesday 3rd July 2019 06:10","https://sullygnome.com/channel/lotharhs/stream/34761801952","515","185400","360","591","64","7","10049","1148","Teamfight Tactics"
"26","Tuesday 2nd July 2019 06:08","https://sullygnome.com/channel/lotharhs/stream/34749156544","517","255915","495","720","113","13","11665","1372","Teamfight Tactics"
"27","Monday 1st July 2019 06:18","https://sullygnome.com/channel/lotharhs/stream/34737068800","477","406881","853","1200","348","43","14427","1803","Teamfight Tactics"
