"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1965","64500","30","87","32850","1003.053435"
"2","Graveyard Keeper","1590","78000","47","95","11805","445.471698"
"3","The Sinking City","1080","45705","42","73","6279","348.833333"
"4","Teamfight Tactics","645","32160","49","75","5330","495.813953"
"5","Darkest Dungeon","600","33885","55","85","6851","685.1"
"6","World of Warcraft","585","25155","44","66","3831","392.923076"
"7","Dungeons & Dragons","420","20955","49","77","2325","332.142857"
"8","Guitar Hero III: Legends of Rock","405","19965","58","107","3123","462.666666"
"9","Art","345","10935","42","61","1263","219.652173"
"10","Wolfenstein: Youngblood","300","13380","40","74","1684","336.8"
"11","Barotrauma","270","10815","42","53","1252","278.222222"
"12","Grand Theft Auto V","210","9645","45","64","1750","500"
"13","Sea of Solitude","180","9480","52","74","2000","666.666666"
"14","Overcooked! 2","150","4995","33","41","434","173.6"
"15","Sea of Thieves","135","5985","44","52","393","174.666666"
"16","Hand of Fate 2","75","2895","38","53","564","451.2"
"17","Torchlight","75","2100","28","36","153","122.4"
"18","Unlisted on Twitch","15","630","42","42","144","576"
