"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Counter-Strike: Global Offensive","210","510","2","5","16","4.571428"
"2","Fortnite","195","360","2","3","16","4.923076"
"3","Minecraft","120","315","2","4","5","2.5"
"4","Call of Duty: Black Ops 4","75","240","2","5","1","0.8"
"5","PUBG: BATTLEGROUNDS","60","120","2","3","5","5"
"6","Tom Clancy's Rainbow Six Siege","60","120","2","2","8","8"
"7","League of Legends","45","90","2","3","8","10.666666"
"8","Just Chatting","45","135","3","4","0","0"
"9","Apex Legends","30","60","2","2","3","6"
"10","Overwatch","30","60","2","2","1","2"
"11","Borderlands 2","15","15","1","1","2","8"
