"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 06:59","https://sullygnome.com/channel/isaacthegamer_/stream/35108617056","541","4328","8","17","1","0","35","3","NBA 2K19"
"2","Monday 29th July 2019 04:54","https://sullygnome.com/channel/isaacthegamer_/stream/35082357200","621","6831","11","20","14","1","50","4","NBA 2K19"
"3","Saturday 27th July 2019 19:38","https://sullygnome.com/channel/isaacthegamer_/stream/35065251424","517","4653","9","16","6","0","30","3","NBA 2K19"
"4","Saturday 27th July 2019 06:31","https://sullygnome.com/channel/isaacthegamer_/stream/35059380848","164","1476","9","17","1","0","39","14","Grand Theft Auto V"
"5","Saturday 27th July 2019 02:15","https://sullygnome.com/channel/isaacthegamer_/stream/35057296960","240","480","2","6","3","0","19","4","NBA 2K19"
"6","Friday 26th July 2019 06:22","https://sullygnome.com/channel/isaacthegamer_/stream/35047460352","293","4395","15","21","8","1","24","5","Grand Theft Auto V"
"7","Friday 26th July 2019 04:00","https://sullygnome.com/channel/isaacthegamer_/stream/35046447408","105","105","1","3","1","0","2","1","NBA 2K19"
"8","Wednesday 24th July 2019 00:31","https://sullygnome.com/channel/isaacthegamer_/stream/35020189472","914","4570","5","11","2","0","46","3","NBA 2K19"
"9","Tuesday 23rd July 2019 05:00","https://sullygnome.com/channel/isaacthegamer_/stream/35010313696","660","9240","14","24","14","1","53","4","NBA 2K19"
"10","Sunday 21st July 2019 22:03","https://sullygnome.com/channel/isaacthegamer_/stream/34994348336","1032","14448","14","34","15","0","100","5","NBA 2K19"
"11","Sunday 21st July 2019 03:52","https://sullygnome.com/channel/isaacthegamer_/stream/34985408352","368","1472","4","9","1","0","9","1","NBA 2K19"
"12","Saturday 20th July 2019 07:23","https://sullygnome.com/channel/isaacthegamer_/stream/34973369504","427","3416","8","21","1","0","31","4","NBA 2K19"
"13","Friday 19th July 2019 23:02","https://sullygnome.com/channel/isaacthegamer_/stream/34968948560","238","714","3","5","1","0","11","2","NBA 2K19"
"14","Thursday 18th July 2019 22:12","https://sullygnome.com/channel/isaacthegamer_/stream/34955946160","498","1992","4","8","5","0","26","3","NBA 2K19"
"15","Tuesday 16th July 2019 21:24","https://sullygnome.com/channel/isaacthegamer_/stream/34930309584","231","1386","6","11","2","0","11","2","NBA 2K19"
"16","Monday 15th July 2019 02:18","https://sullygnome.com/channel/isaacthegamer_/stream/34908708800","417","2919","7","12","4","0","32","4","NBA 2K19"
"17","Sunday 14th July 2019 19:06","https://sullygnome.com/channel/isaacthegamer_/stream/34904218160","249","1494","6","8","0","0","15","3","NBA 2K19"
"18","Sunday 14th July 2019 07:00","https://sullygnome.com/channel/isaacthegamer_/stream/34898335216","15","15","1","2","0","0","3","6","Apex Legends"
"19","Friday 12th July 2019 06:45","https://sullygnome.com/channel/isaacthegamer_/stream/34873345872","90","630","7","12","0","0","10","5","Unlisted on Twitch"
"20","Wednesday 10th July 2019 19:58","https://sullygnome.com/channel/isaacthegamer_/stream/34854743184","632","3160","5","14","3","0","20","1","NBA 2K19"
"21","Friday 5th July 2019 02:46","https://sullygnome.com/channel/isaacthegamer_/stream/34784426800","299","1196","4","7","-1","0","10","1","NBA 2K19"
