"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Rocket League","6660","1866600","275","515","8790","79.189189"
"2","Fortnite","315","93315","296","392","653","124.380952"
"3","Just Chatting","195","46140","242","284","109","33.538461"
"4","Call of Duty: Black Ops 4","135","29145","212","281","213","94.666666"
"5","Detroit: Become Human","120","30975","148","319","53","26.5"
"6","Grand Theft Auto V","105","32925","284","394","141","80.571428"
"7","Sea of Thieves","105","33375","317","353","73","41.714285"
"8","Apex Legends","105","28455","238","354","142","81.142857"
"9","Minecraft","90","36840","409","427","89","59.333333"
"10","Talk Shows & Podcasts","60","14580","265","309","69","69"
"11","Old School RuneScape","30","4395","146","152","29","58"
"12","SMITE","30","8850","295","299","22","44"
"13","The Crew 2","30","6960","232","251","36","72"
"14","RuneScape","15","1950","130","130","11","44"
"15","Brawlhalla","15","3735","249","249","31","124"
