"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","2670","25185","8","21","892","20.044943"
"2","Tom Clancy's The Division 2","300","1140","3","11","32","6.4"
