"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Messenger","675","6540","8","19","127","11.288888"
"2","Eagle Island","675","8040","8","19","94","8.355555"
"3","Tribes of Midgard","225","2985","13","17","48","12.8"
"4","Cadence of Hyrule: Crypt of the NecroDancer Featuring the Legend of Zelda","195","2100","10","13","27","8.307692"
"5","Ys VIII: Lacrimosa of Dana","15","60","4","4","0","0"
