"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","240","35730","148","229","723","180.75"
"2","League of Legends","210","29880","140","202","529","151.142857"
"3","ASMR","120","16410","127","229","220","110"
"4","Art","90","13635","151","179","163","108.666666"
"5","Teamfight Tactics","15","210","14","14","0","0"
