"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 13:01","https://sullygnome.com/channel/ruko00/stream/35110782192","194","2716","14","23","2","0","133","40","Dead by Daylight"
"2","Monday 29th July 2019 13:01","https://sullygnome.com/channel/ruko00/stream/35084998816","194","2910","15","20","4","1","136","41","Apex Legends"
"3","Saturday 27th July 2019 11:58","https://sullygnome.com/channel/ruko00/stream/35061110304","287","4305","15","21","6","1","168","35","Apex Legends"
"4","Thursday 25th July 2019 12:12","https://sullygnome.com/channel/ruko00/stream/35037259040","213","3195","15","22","4","1","108","28","Apex Legends"
"5","Wednesday 24th July 2019 12:01","https://sullygnome.com/channel/ruko00/stream/35024920544","164","2460","15","17","8","3","135","54","Dead by Daylight"
"6","Monday 22nd July 2019 12:15","https://sullygnome.com/channel/ruko00/stream/35000189360","105","1050","10","15","1","0","56","28","Apex Legends"
"7","Saturday 20th July 2019 12:55","https://sullygnome.com/channel/ruko00/stream/34975376368","110","1100","10","16","1","0","57","28","Apex Legends"
"8","Thursday 18th July 2019 12:52","https://sullygnome.com/channel/ruko00/stream/34950194928","143","2145","15","21","5","2","71","28","Apex Legends"
"9","Wednesday 17th July 2019 13:02","https://sullygnome.com/channel/ruko00/stream/34937659760","148","1628","11","15","5","2","50","20","Dead by Daylight"
"10","Monday 15th July 2019 12:55","https://sullygnome.com/channel/ruko00/stream/34912553616","155","2015","13","18","3","1","105","46","Apex Legends"
"11","Thursday 11th July 2019 12:09","https://sullygnome.com/channel/ruko00/stream/34862593248","171","3249","19","29","5","1","144","48","Apex Legends"
"12","Wednesday 10th July 2019 11:58","https://sullygnome.com/channel/ruko00/stream/34850029936","107","642","6","10","1","0","70","35","Dead by Daylight"
"13","Monday 8th July 2019 11:56","https://sullygnome.com/channel/ruko00/stream/34824981360","169","4225","25","30","5","2","142","63","Apex Legends"
"14","Monday 8th July 2019 01:53","https://sullygnome.com/channel/ruko00/stream/34821205296","82","1312","16","21","2","1","66","44","Apex Legends"
"15","Thursday 4th July 2019 12:51","https://sullygnome.com/channel/ruko00/stream/34776563824","114","1938","17","22","3","1","95","47","Apex Legends"
"16","Wednesday 3rd July 2019 12:00","https://sullygnome.com/channel/ruko00/stream/34763649136","225","4500","20","30","4","1","347","86","Dead by Daylight,Apex Legends"
