"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Mario Maker 2","1005","5370","4","11","118","7.044776"
"2","Splatoon 2","90","270","3","4","8","5.333333"
