"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","8805","235230","26","99","3776","25.730834"
"2","League of Legends","2355","63810","26","83","391","9.961783"
"3","Dota Underlords","1140","42075","33","81","851","44.789473"
"4","Sherlock Holmes: Crimes & Punishments","810","32970","40","62","233","17.259259"
"5","Quantum Break","495","11100","24","64","88","10.666666"
"6","Dota 2","360","9720","24","78","162","27"
"7","Assassin's Creed Odyssey","360","10170","26","65","68","11.333333"
"8","Planet of the Apes: Last Frontier","210","6810","22","55","69","19.714285"
"9","Murdered: Soul Suspect","165","2370","25","43","295","107.272727"
"10","Titan Quest Anniversary Edition","150","7005","46","60","74","29.6"
"11","Sherlock Holmes: The Devil's Daughter","120","4935","41","52","27","13.5"
"12","Tom Clancy's The Division 2","90","1875","16","35","50","33.333333"
"13","Teamfight Tactics","75","3270","43","54","0","0"
"14","Watch Dogs 2","45","1755","39","45","83","110.666666"
"15","Assassin's Creed Origins","45","1785","39","43","69","92"
"16","Just Chatting","15","495","33","33","0","0"
