"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","2040","57750","26","189","2646","77.823529"
"2","Skate","1965","54645","28","76","1454","44.396946"
"3","Halo: The Master Chief Collection","720","14580","20","35","452","37.666666"
"4","Minecraft","495","24210","33","186","387","46.90909"
"5","WCW/nWo Revenge","480","33345","69","352","727","90.875"
"6","Grand Theft Auto V","465","15135","26","56","664","85.677419"
"7","WWE SmackDown vs. Raw 2011","330","10500","25","53","182","33.090909"
"8","Tony Hawk's Underground 2","300","7305","24","34","193","38.6"
"9","Dying Light","195","5505","28","38","163","50.153846"
"10","Just Chatting","195","2775","12","18","172","52.923076"
"11","Old School RuneScape","180","6315","29","63","172","57.333333"
"12","Golf With Your Friends","60","780","13","15","27","27"
"13","Grand Theft Auto: Vice City","60","3420","57","64","139","139"
"14","Skate 3","15","585","39","39","65","260"
"15","Unlisted on Twitch","15","75","5","5","0","0"
