"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Witcher 3: Wild Hunt","405","3930","8","14","33","4.888888"
"2","Detroit: Become Human","345","3990","11","15","17","2.956521"
"3","Silent Hill 2","330","4035","12","15","19","3.454545"
"4","DOOM","315","3735","11","15","43","8.190476"
"5","Retro","315","3150","11","17","38","7.238095"
"6","Yuppie Psycho","285","3510","11","14","10","2.105263"
"7","Resident Evil 7: Biohazard","225","1800","8","14","11","2.933333"
"8","Gothic","210","2415","11","22","22","6.285714"
"9","Outlast","150","1875","12","14","3","1.2"
"10","Remothered: Tormented Fathers","135","1485","11","14","14","6.222222"
"11","Just Chatting","135","1635","6","15","9","4"
"12","Games + Demos","120","1305","10","12","14","7"
"13","Dark Devotion","105","1200","11","13","1","0.571428"
