"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Alien: Isolation","420","975","2","5","49","7"
"2","osu!","180","405","1","4","17","5.666666"
"3","Apex Legends","90","105","1","4","6","4"
"4","Brawlhalla","75","135","1","3","8","6.4"
"5","Fallout 4","75","1080","14","31","5","4"
"6","Fable","45","45","1","1","6","8"
"7","Viscera Cleanup Detail: Santa's Rampage","45","45","1","1","1","1.333333"
"8","Destiny 2","45","105","2","3","4","5.333333"
"9","Marvel: Ultimate Alliance","30","30","1","1","5","10"
"10","Astroneer","30","75","2","3","5","10"
