"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","1860","79980","35","188","1910","61.612903"
"2","The Forest","1290","18540","14","43","1491","69.348837"
"3","Black Squad","1110","11100","8","16","513","27.729729"
"4","They Are Billions","915","18270","23","60","327","21.442622"
"5","Garry's Mod","585","7215","13","35","236","24.205128"
"6","Just Chatting","390","8205","27","51","196","30.153846"
"7","Pizza Connection 3","345","10665","30","46","147","25.565217"
"8","Counter-Strike: Global Offensive","330","8610","23","44","193","35.090909"
"9","SCUM","240","2205","9","14","142","35.5"
"10","Fortnite","210","2865","28","51","126","36"
"11","Twitch Sings","120","4785","39","47","109","54.5"
"12","Apex Legends","120","1260","10","14","53","26.5"
"13","Hearts of Iron IV","90","1485","16","25","61","40.666666"
"14","PUBG: BATTLEGROUNDS","75","945","12","17","37","29.6"
"15","FIFA 19","75","750","10","13","54","43.2"
"16","Rocket League","45","1995","44","50","39","52"
"17","Sonic Generations","30","1035","34","35","4","8"
"18","Blackwake","30","945","31","35","8","16"
