"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","3135","29205","7","30","555","10.622009"
"2","Human: Fall Flat","1005","10995","12","32","278","16.597014"
"3","Risk of Rain 2","585","3585","6","10","86","8.820512"
"4","Borderlands 2","375","1935","4","10","45","7.2"
"5","Elite: Dangerous","255","1875","7","14","78","18.352941"
"6","Dauntless","240","2280","9","14","33","8.25"
"7","Pictionary","150","2430","16","23","54","21.6"
"8","Just Chatting","150","1680","10","16","84","33.6"
"9","Art","150","795","5","9","20","8"
"10","Rocket League","105","1455","13","16","14","8"
"11","Ring of Elysium","105","645","6","7","19","10.857142"
"12","Special Events","90","345","3","6","20","13.333333"
"13","Destiny 2","75","1110","14","19","29","23.2"
"14","Unlisted on Twitch","75","525","6","8","14","11.2"
