"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","795","1950","2","5","45","3.396226"
"2","Minecraft","105","495","4","7","7","4"
"3","Rocket League","75","195","2","3","2","1.6"
"4","Astroneer","60","75","1","2","0","0"
"5","Star Wars Battlefront II","45","90","2","5","4","5.333333"
"6","Call of Duty: Modern Warfare Remastered","45","60","1","2","1","1.333333"
"7","Gears of War 4","45","150","3","4","1","1.333333"
"8","Tom Clancy's Rainbow Six Siege","30","180","6","7","1","2"
"9","Fortnite","30","60","2","2","2","4"
"10","Dying Light","30","120","4","4","0","0"
"11","The Elder Scrolls V: Skyrim","15","30","2","2","1","4"
"12","Call of Duty: Black Ops 4","15","0","0","0","0","0"
"13","Stikbold! A Dodgeball Adventure","15","15","1","1","3","12"
