"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","MechWarrior Online","2745","34095","11","32","716","15.650273"
"2","S.T.A.L.K.E.R.: Shadow of Chernobyl","450","2355","4","9","54","7.2"
"3","MORDHAU","300","2265","7","12","46","9.2"
"4","Diablo III","270","1860","5","14","48","10.666666"
"5","BATTLETECH","150","960","6","9","28","11.2"
"6","Just Chatting","15","15","1","1","0","0"
