"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","2895","37890","12","42","6378","132.186528"
"2","Raft","855","9975","11","21","1155","81.052631"
"3","Far Cry 3","540","5205","10","15","1082","120.222222"
"4","Far Cry 4","420","4425","9","14","982","140.285714"
"5","Sword Art Online: Fatal Bullet","195","2235","11","15","363","111.692307"
"6","Arma 3","165","2130","12","16","276","100.363636"
"7","Mafia II","165","1815","11","15","166","60.363636"
"8","Human: Fall Flat","105","1755","16","21","233","133.142857"
"9","Rust","90","1005","11","15","126","84"
"10","PUBG: BATTLEGROUNDS","60","855","14","18","129","129"
