"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Sunday 28th July 2019 08:06","https://sullygnome.com/channel/univin/stream/35071569552","294","13524","46","77","3","0","169","35","Banjo-Tooie"
"2","Monday 22nd July 2019 02:47","https://sullygnome.com/channel/univin/stream/34997046432","388","5044","13","29","2","0","93","14","Banjo-Tooie,Super Mario 64"
"3","Saturday 20th July 2019 02:51","https://sullygnome.com/channel/univin/stream/34971317120","159","1590","10","18","1","0","43","17","Banjo-Tooie"
"4","Tuesday 16th July 2019 17:00","https://sullygnome.com/channel/univin/stream/34927095744","75","75","1","3","0","0","2","1","Banjo-Tooie"
"5","Saturday 13th July 2019 03:20","https://sullygnome.com/channel/univin/stream/34884322048","310","4650","15","26","5","1","90","18","Banjo-Tooie"
"6","Tuesday 2nd July 2019 16:00","https://sullygnome.com/channel/univin/stream/34752827392","180","720","4","8","0","0","25","7","Banjo-Tooie"
