"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Paladins","660","6600","7","22","299","27.181818"
"2","Mount & Blade: Warband","600","6780","8","50","290","29"
"3","Twitch Sings","195","1365","7","12","51","15.692307"
"4","Star Wars Battlefront II","75","270","3","5","25","20"
