"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 19:00","https://sullygnome.com/channel/teyzyl/stream/35114356032","75","75","1","2","0","0","3","2","Destiny 2"
"2","Wednesday 31st July 2019 12:52","https://sullygnome.com/channel/teyzyl/stream/35110712000","338","1014","3","5","0","0","13","2","Destiny 2"
"3","Tuesday 30th July 2019 12:55","https://sullygnome.com/channel/teyzyl/stream/35097516080","170","850","5","10","2","0","12","4","Destiny 2"
"4","Friday 19th July 2019 16:30","https://sullygnome.com/channel/teyzyl/stream/34964493488","75","300","4","7","0","0","3","2","Destiny 2"
"5","Sunday 14th July 2019 12:08","https://sullygnome.com/channel/teyzyl/stream/34900113744","352","1408","4","7","0","0","15","2","Destiny 2"
"6","Friday 12th July 2019 13:15","https://sullygnome.com/channel/teyzyl/stream/34875520016","255","1275","5","8","1","0","14","3","Destiny 2"
"7","Wednesday 10th July 2019 13:30","https://sullygnome.com/channel/teyzyl/stream/34850637008","255","765","3","6","0","0","12","2","Destiny 2"
"8","Friday 5th July 2019 20:45","https://sullygnome.com/channel/teyzyl/stream/34792535904","45","90","2","6","0","0","6","6","Detroit: Become Human"
"9","Wednesday 3rd July 2019 13:44","https://sullygnome.com/channel/teyzyl/stream/34764428128","181","362","2","9","0","0","11","3","Destiny 2"
"10","Tuesday 2nd July 2019 13:45","https://sullygnome.com/channel/teyzyl/stream/34751696640","300","600","2","9","1","0","21","4","Destiny 2"
