"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 03:15","https://sullygnome.com/channel/eduardo_hook/stream/35106898432","330","162030","491","610","29","5","1749","318","Dragon Ball FighterZ,Visage"
"2","Tuesday 30th July 2019 01:14","https://sullygnome.com/channel/eduardo_hook/stream/35092772336","406","241164","594","823","52","7","2785","397","Dragon Ball FighterZ,Catherine"
"3","Monday 29th July 2019 02:25","https://sullygnome.com/channel/eduardo_hook/stream/35081227136","350","193550","553","744","23","3","2452","408","Dragon Ball FighterZ,Unlisted on Twitch,Destroy All Humans!,Catherine"
"4","Sunday 28th July 2019 01:48","https://sullygnome.com/channel/eduardo_hook/stream/35068795424","357","252756","708","1019","30","4","3308","529","Dragon Ball FighterZ,Guilty Gear Xrd: Rev 2,G-Force,Sonic the Fighters,Street Fighter III: 3rd Strike"
"5","Friday 26th July 2019 01:15","https://sullygnome.com/channel/eduardo_hook/stream/35044944608","450","284850","633","972","37","4","3220","429","Dragon Ball FighterZ,Visage,Yakuza 0"
"6","Wednesday 24th July 2019 19:06","https://sullygnome.com/channel/eduardo_hook/stream/35028834128","219","95703","437","542","25","6","1803","480","Dragon Ball FighterZ"
"7","Wednesday 24th July 2019 04:10","https://sullygnome.com/channel/eduardo_hook/stream/35022353920","290","134560","464","587","15","3","1704","340","Dragon Ball FighterZ,Bully"
"8","Tuesday 23rd July 2019 01:59","https://sullygnome.com/channel/eduardo_hook/stream/35008742384","496","311488","628","940","44","5","4044","475","Dragon Ball FighterZ,The Last of Us,Bully"
"9","Thursday 18th July 2019 02:45","https://sullygnome.com/channel/eduardo_hook/stream/34946431712","330","182160","552","670","19","3","1951","354","Dragon Ball FighterZ,Bully"
"10","Sunday 14th July 2019 05:00","https://sullygnome.com/channel/eduardo_hook/stream/34897502592","210","102690","489","587","21","5","1328","354","Dragon Ball FighterZ,Just Chatting"
"11","Saturday 13th July 2019 00:52","https://sullygnome.com/channel/eduardo_hook/stream/34882797984","413","200718","486","735","9","1","2376","339","Dragon Ball FighterZ,Just Chatting,Unlisted on Twitch,Sonic Mania"
"12","Friday 12th July 2019 03:41","https://sullygnome.com/channel/eduardo_hook/stream/34872105728","289","160395","555","1004","19","3","2153","430","Dragon Ball FighterZ"
"13","Thursday 11th July 2019 03:14","https://sullygnome.com/channel/eduardo_hook/stream/34859443600","316","149468","473","582","16","3","1668","317","Dragon Ball FighterZ,Super Seducer 2"
"14","Wednesday 10th July 2019 06:30","https://sullygnome.com/channel/eduardo_hook/stream/34848222192","195","65130","334","379","7","2","923","263","Cuphead"
"15","Wednesday 10th July 2019 00:19","https://sullygnome.com/channel/eduardo_hook/stream/34845078480","341","149017","437","577","30","5","2231","371","Dragon Ball FighterZ,Guilty Gear Xrd: Rev 2,Cuphead"
"16","Monday 8th July 2019 01:14","https://sullygnome.com/channel/eduardo_hook/stream/34820839952","406","198128","488","589","28","4","1980","293","Dragon Ball FighterZ,Super Seducer 2"
"17","Friday 5th July 2019 23:38","https://sullygnome.com/channel/eduardo_hook/stream/34794669856","277","91964","332","433","14","2","1117","235","Dragon Ball FighterZ,Super Mario Maker 2"
"18","Friday 5th July 2019 02:00","https://sullygnome.com/channel/eduardo_hook/stream/34783997600","360","173880","483","636","21","3","2095","335","Dragon Ball FighterZ,Visage"
"19","Wednesday 3rd July 2019 21:46","https://sullygnome.com/channel/eduardo_hook/stream/34769644656","59","18231","309","364","3","3","365","365","Dragon Ball FighterZ"
"20","Wednesday 3rd July 2019 01:04","https://sullygnome.com/channel/eduardo_hook/stream/34759198608","341","202213","593","974","13","2","2569","446","Dragon Ball FighterZ,Super Mario Maker 2"
