"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","915","4905","3","12","94","6.163934"
"2","Star Wars: The Old Republic","45","105","2","3","7","9.333333"
"3","Subnautica","30","120","4","5","6","12"
