"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Call of Duty: Black Ops","1590","4170","1","11","117","4.415094"
"2","Rome: Total War","300","645","2","4","12","2.4"
"3","Retro","270","660","2","5","16","3.555555"
"4","Resident Evil 2","225","450","1","4","9","2.4"
"5","Mortal Kombat II","30","0","0","0","3","6"
"6","Total War: Rome II","30","15","0","1","2","4"
