"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Donkey Kong 64","360","1770","3","10","46","7.666666"
"2","L.A. Noire","255","1410","5","8","12","2.823529"
"3","Bully: Scholarship Edition","210","1080","5","8","17","4.857142"
"4","Donkey Kong Country 2: Diddy's Kong Quest","150","375","2","5","8","3.2"
"5","The Witcher 3: Wild Hunt","120","165","1","3","6","3"
"6","StarCraft","105","165","1","3","5","2.857142"
"7","JumpJet Rex","90","180","2","2","1","0.666666"
"8","Darkest Dungeon","90","345","3","5","1","0.666666"
"9","Dota 2","60","195","3","4","2","2"
"10","Divinity: Original Sin II","45","150","3","4","4","5.333333"
