"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1515","18375","7","40","418","16.554455"
"2","Super Mario Maker 2","1395","17085","11","24","203","8.731182"
"3","Obduction","705","5130","6","15","101","8.595744"
"4","Far Cry New Dawn","690","7275","10","28","106","9.217391"
"5","Super Mario 3D World","375","5280","14","20","74","11.84"
"6","Retro","300","2955","8","18","76","15.2"
"7","Bloodstained: Curse of the Moon","255","2250","7","16","39","9.17647"
"8","World of Warcraft","240","2160","8","18","57","14.25"
"9","Super Mario RPG: Legend of the Seven Stars","210","4230","20","23","35","10"
"10","DOOM II: Hell on Earth","180","1695","9","14","27","9"
"11","Unlisted on Twitch","180","2340","13","16","21","7"
"12","The Legend of Zelda: A Link to the Past","165","1350","9","22","47","17.090909"
"13","Talk Shows & Podcasts","75","375","5","8","26","20.8"
"14","Donkey Kong Country","60","1020","17","18","6","6"
