"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","osu!","2535","4650","1","15","687","16.260355"
"2","Counter-Strike","810","1290","1","6","261","19.333333"
"3","Just Chatting","750","1140","1","6","337","26.96"
"4","Minecraft","705","1530","1","6","170","14.468085"
"5","NieR: Automata","300","315","0","3","25","5"
"6","Kerbal Space Program","255","285","0","2","12","2.823529"
"7","Overwatch","210","150","0","2","9","2.571428"
"8","Unlisted on Twitch","135","405","3","5","24","10.666666"
"9","Board Games","105","195","1","3","34","19.428571"
"10","A Hat in Time","90","75","0","3","17","11.333333"
"11","ASMR","90","180","2","3","8","5.333333"
"12","Apex Legends","90","105","0","3","6","4"
"13","Pinball","75","210","2","4","14","11.2"
"14","Metro 2033","75","45","0","1","3","2.4"
"15","Food & Drink","60","90","1","2","21","21"
"16","Garry's Mod","30","60","2","3","8","16"
