"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Music","990","8070","7","30","450","27.272727"
"2","Just Chatting","360","2940","7","28","181","30.166666"
"3","Duolingo","15","165","11","11","0","0"
