"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Hollow Knight","585","1185","1","6","28","2.871794"
"2","One Piece: Burning Blood","90","270","3","3","6","4"
"3","Unlisted on Twitch","45","45","1","1","1","1.333333"
