"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Euro Truck Simulator 2","930","8355","8","23","311","20.064516"
"2","Dead by Daylight","630","6540","10","21","159","15.142857"
"3","Immortal Redneck","180","1905","9","16","37","12.333333"
"4","Paladins","150","1020","6","11","45","18"
"5","Just Chatting","120","930","7","17","97","48.5"
"6","Magicka","105","840","8","9","30","17.142857"
"7","Tom Clancy's Rainbow Six Siege","90","750","8","12","40","26.666666"
"8","League of Legends","90","345","3","6","29","19.333333"
"9","Choice Chamber","60","675","11","12","15","15"
"10","Enter the Gungeon","30","180","6","6","6","12"
