"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","1650","4575","2","6","177","6.436363"
"2","Grand Theft Auto V","1110","2895","2","9","124","6.702702"
"3","Teamfight Tactics","285","615","1","5","36","7.578947"
"4","PUBG: BATTLEGROUNDS","90","135","1","3","3","2"
"5","F1 2016","60","60","1","1","2","2"
