"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","1665","6300","2","11","127","4.576576"
"2","Call of Duty: Black Ops III","1335","2760","1","6","77","3.460674"
"3","Rocket League","840","2490","2","9","67","4.785714"
"4","Apex Legends","315","1170","2","8","15","2.857142"
"5","Rust","225","585","2","5","16","4.266666"
"6","Minecraft","180","600","2","6","26","8.666666"
"7","Just Chatting","165","480","2","6","43","15.636363"
"8","Pac-Man World 2","90","180","2","4","13","8.666666"
"9","Call of Duty: World at War","75","255","3","6","7","5.6"
"10","Mario Superstar Baseball","30","45","1","2","0","0"
