"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Twitch Sings","1335","23385","17","41","772","34.696629"
"2","Yooka-Laylee","735","9810","12","24","488","39.836734"
"3","Don't Starve Together","270","5205","21","31","235","52.222222"
"4","Zoo Tycoon: Ultimate Animal Collection","195","3075","15","23","77","23.692307"
"5","Mortal Kombat 11","165","2085","12","23","89","32.363636"
"6","Banjo-Kazooie","165","1575","10","15","48","17.454545"
"7","Fortnite","120","3435","28","36","140","70"
"8","Overwatch","120","2025","16","28","135","67.5"
"9","Shovel Knight","45","1170","26","27","75","100"
"10","Just Chatting","15","75","5","5","10","40"
