"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Bloodborne","735","1860","2","7","22","1.795918"
"2","Digimon Masters Online","540","2025","2","13","55","6.111111"
"3","Borderlands: The Handsome Collection","510","1710","2","10","23","2.705882"
"4","Dragon Ball Z: Dokkan Battle","300","585","1","4","11","2.2"
"5","Blood Omen: Legacy of Kain","300","435","1","2","21","4.2"
"6","StarCraft II","255","435","1","3","14","3.294117"
"7","Parasite Eve","240","450","1","3","21","5.25"
"8","Borderlands 2","210","585","2","4","3","0.857142"
"9","Monster Hunter: World","195","435","2","3","7","2.153846"
"10","Resident Evil: Revelations","180","300","1","2","5","1.666666"
"11","Marvel's Spider-Man","150","135","0","1","2","0.8"
"12","Unlisted on Twitch","135","390","2","3","2","0.888888"
"13","FINAL FANTASY XIV ONLINE","105","135","1","2","5","2.857142"
"14","Super Smash Bros. Ultimate","105","255","2","3","4","2.285714"
"15","SMITE Tactics","90","255","2","4","2","1.333333"
"16","Pokémon Trading Card Game Online","75","135","1","2","5","4"
"17","Yu-Gi-Oh! Duel Links","45","105","2","3","4","5.333333"
"18","Magic: The Gathering","45","45","1","1","4","5.333333"
"19","Digimon World: Next Order","45","30","0","1","1","1.333333"
"20","Apex Legends","30","30","1","1","2","4"
