"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Spelunky","210","3855","18","31","81","23.142857"
"2","Fitness & Health","75","765","10","14","37","29.6"
"3","Just Chatting","60","795","13","20","25","25"
