"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Ōkami","2190","37290","16","35","668","18.301369"
"2","Danganronpa 2: Goodbye Despair","1275","22140","16","32","260","12.235294"
"3","Far Cry 5","1050","23730","22","43","283","16.171428"
"4","Wolfenstein: The New Order","705","13575","19","32","148","12.595744"
"5","Wolfenstein II: The New Colossus","690","9870","13","26","172","14.956521"
"6","Life is Strange: Before the Storm","555","8025","13","26","130","14.054054"
"7","Jackbox Party Packs","525","11580","22","39","300","34.285714"
"8","Visage","480","12570","19","55","220","27.5"
"9","Little Nightmares","450","8895","20","27","130","17.333333"
"10","Dark Deception","285","5130","18","23","58","12.210526"
"11","Oxenfree","285","4755","16","22","75","15.789473"
"12","Fallout 76","195","4050","20","30","72","22.153846"
"13","UNO","150","1725","11","16","56","22.4"
"14","Oninaki","120","2610","21","26","63","31.5"
"15","100% Orange Juice","120","1830","15","19","24","12"
"16","Rocket League","105","1725","16","17","33","18.857142"
"17","Backbone","30","465","15","18","2","4"
