"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Guild of Dungeoneering","870","17385","21","42","398","27.448275"
"2","F1 2019","855","17880","12","37","562","39.438596"
"3","Beyond: Two Souls","615","11235","17","26","180","17.560975"
"4","Moonlighter","540","13995","25","41","276","30.666666"
"5","Cat Quest","510","9825","18","28","190","22.352941"
"6","The Sinking City","465","10425","22","34","254","32.774193"
"7","Rusty Lake Paradise","300","6165","20","30","123","24.6"
"8","Rusty Lake: Roots","300","7095","12","32","98","19.6"
"9","Foundation","285","8535","29","43","204","42.947368"
"10","Northgard","270","7500","27","40","168","37.333333"
"11","Kubifaktorium","210","3795","18","29","134","38.285714"
"12","Just Chatting","210","4485","25","33","162","46.285714"
"13","COLLAPSED","180","7665","42","73","189","63"
"14","Rusty Lake Hotel","135","4740","35","38","53","23.555555"
"15","Cube Escape: Paradox","120","2655","22","29","86","43"
"16","Perchang","90","2850","20","40","56","37.333333"
"17","ISLANDERS","90","2475","27","31","75","50"
"18","Braveland","60","1365","22","25","71","71"
