"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","1620","20910","11","24","408","15.111111"
"2","Just Chatting","735","6570","8","23","336","27.428571"
"3","Jackbox Party Packs","525","6375","10","23","214","24.457142"
"4","Grand Theft Auto V","390","6720","16","28","108","16.615384"
"5","Apex Legends","105","645","6","8","31","17.714285"
"6","World of Tanks","45","825","18","20","43","57.333333"
