"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Yakuza 0","3465","380835","111","156","9428","163.255411"
"2","Just Chatting","2070","284655","121","366","16397","475.275362"
"3","Dying Light","375","67935","181","208","1236","197.76"
"4","Visage","360","51600","133","244","1539","256.5"
"5","Ao Oni","330","64965","201","307","1572","285.818181"
"6","D4: Dark Dreams Don't Die - Season 1","285","33180","118","143","784","165.052631"
"7","The Stanley Parable Mod","225","54585","179","367","1477","393.866666"
"8","Love, Sam","195","33945","174","316","1105","340"
"9","Games + Demos","165","30180","182","206","902","328"
"10","The First Tree","150","19260","128","155","526","210.4"
"11","The Beginner's Guide","120","15960","133","151","458","229"
"12","The MISSING: J.J. Macfield and the Island of Memories","105","14325","136","144","454","259.428571"
