"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","885","52665","59","90","2302","156.067796"
"2","Teamfight Tactics","390","22920","56","79","573","88.153846"
"3","Hellblade: Senua's Sacrifice","300","14745","49","57","339","67.8"
"4","Just Chatting","285","14805","49","70","696","146.526315"
"5","Resident Evil 7: Biohazard","255","12225","47","58","236","55.529411"
"6","PUBG: BATTLEGROUNDS","240","16155","67","81","347","86.75"
"7","Stardew Valley","180","7605","42","49","201","67"
"8","Dead by Daylight","105","5190","49","56","107","61.142857"
"9","100% Orange Juice","75","3090","41","42","24","19.2"
"10","Pummel Party","75","3105","41","47","42","33.6"
"11","Twitch Sings","30","1665","55","57","39","78"
