"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Warframe","5130","10339275","1987","8626","998885","11682.865497"
"2","Teamfight Tactics","2640","5220600","1917","8509","758638","17241.772727"
"3","DayZ","1920","6109755","2843","8576","347510","10859.6875"
"4","Hell Let Loose","600","1061685","1742","2385","22119","2211.9"
"5","Squad","540","1147035","1972","2888","20450","2272.222222"
"6","Apex Legends","375","460455","1225","1385","5580","892.8"
"7","Rocket League","255","418575","1646","1894","8389","1973.882352"
"8","Remnant: From the Ashes","195","330615","1695","2200","7633","2348.615384"
"9","Gang Beasts","105","180570","1719","1799","5288","3021.714285"
"10","Just Chatting","75","77550","1161","1375","2532","2025.6"
"11","Battlefield V","60","89535","1492","1556","2344","2344"
