"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Yakuza 5","2205","35910","15","27","816","22.204081"
"2","Doraemon: Nobita no Bokujō Monogatari","1125","30210","26","48","933","49.76"
"3","Splatoon 2","945","16095","16","24","350","22.222222"
"4","Astroneer","855","18645","18","47","1088","76.350877"
"5","Unlisted on Twitch","630","9375","14","25","259","24.666666"
"6","Persona 4: Dancing All Night","420","6300","14","21","100","14.285714"
"7","Hollow Knight","330","4935","14","24","159","28.90909"
"8","Games + Demos","285","3765","10","19","89","18.736842"
"9","Dragon Quest Builders 2","255","3285","12","28","125","29.411764"
"10","Art","240","3300","13","21","125","31.25"
"11","Ultimate Chicken Horse","150","2745","18","22","87","34.8"
"12","Just Chatting","135","3180","23","30","105","46.666666"
"13","Cadence of Hyrule: Crypt of the NecroDancer Featuring the Legend of Zelda","90","1080","12","17","33","22"
"14","Mario + Rabbids Kingdom Battle","60","1155","19","22","32","32"
