"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dauntless","2955","51315","16","31","1437","29.177664"
"2","Fortnite","300","5055","16","24","84","16.8"
"3","ARK: Survival Evolved","180","2415","12","21","72","24"
"4","KurtzPel","150","1950","13","20","68","27.2"
"5","Overwatch","135","2550","18","25","56","24.888888"
"6","PUBG: BATTLEGROUNDS","105","2040","19","31","43","24.571428"
"7","Tom Clancy's The Division 2","105","1635","15","21","50","28.571428"
"8","How to Survive","90","945","10","15","42","28"
"9","Age of Empires II","75","1260","16","18","39","31.2"
"10","Apex Legends","60","975","16","20","25","25"
"11","Ring of Elysium","15","225","15","15","0","0"
"12","Mortal Kombat 11","15","105","7","7","11","44"
"13","Warhammer: Vermintide 2","15","15","1","1","0","0"
