"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Sonic Adventure DX: Director's Cut","1635","12615","6","14","302","11.082568"
"2","The Legend of Zelda: Ocarina of Time","1170","8250","6","13","180","9.230769"
"3","Sonic Advance 2","435","3135","7","12","80","11.034482"
"4","Sonic Adventure 2: Battle","420","2790","5","13","63","9"
