"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","1155","5985","4","11","141","7.324675"
"2","Grand Theft Auto V","780","5220","6","13","66","5.076923"
"3","Just Chatting","345","2610","6","12","66","11.47826"
"4","Battlefield V","315","1260","3","9","36","6.857142"
"5","Tom Clancy's Rainbow Six Siege","300","2370","7","10","43","8.6"
"6","Rocket League","300","1995","6","11","19","3.8"
"7","Warframe","285","1965","6","9","40","8.421052"
"8","PUBG: BATTLEGROUNDS","180","1470","8","11","8","2.666666"
"9","Forza Horizon 4","75","435","5","7","15","12"
"10","Call of Duty: Black Ops 4","45","180","4","5","0","0"
"11","Counter-Strike: Global Offensive","45","195","4","5","5","6.666666"
"12","PlanetSide 2","30","285","9","10","11","22"
