"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","840","2325","2","7","101","7.214285"
"2","Apex Legends","375","1410","2","9","32","5.12"
"3","Ironsight","210","420","1","4","25","7.142857"
"4","Crash Bandicoot N. Sane Trilogy","180","720","3","5","13","4.333333"
"5","Unlisted on Twitch","105","330","3","4","13","7.428571"
"6","Echo of Soul","75","255","3","5","12","9.6"
"7","Dofus","60","75","0","2","12","12"
"8","Limbo","60","30","0","1","4","4"
"9","Pokémon Ruby/Sapphire","30","45","1","3","6","12"
"10","Just Chatting","15","30","2","2","3","12"
