"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","4785","410175","80","1585","33600","421.316614"
"2","Grand Theft Auto V","990","46320","46","64","4498","272.60606"
"3","Counter-Strike","585","25485","42","151","2410","247.179487"
"4","Minecraft","345","11295","28","163","1157","201.217391"
"5","Mirror's Edge","300","14205","46","56","1599","319.8"
"6","PUBG: BATTLEGROUNDS","300","8235","35","53","869","173.8"
"7","Cuphead","270","8550","31","39","939","208.666666"
"8","Apex Legends","270","7395","28","40","350","77.777777"
"9","Call of Duty: Modern Warfare 2","240","8550","35","61","951","237.75"
"10","Ring of Elysium","210","4410","21","31","394","112.571428"
"11","Realm Royale Reforged","165","4770","28","37","308","112"
"12","Mirror's Edge Catalyst","165","6390","38","49","446","162.181818"
"13","Devil May Cry 4: Special Edition","135","65610","384","3841","9204","4090.666666"
"14","Games + Demos","135","5295","35","100","384","170.666666"
"15","Rocket League","120","4110","34","45","298","149"
"16","60 Parsecs!","90","4665","51","62","527","351.333333"
"17","Fortnite","60","1995","33","54","86","86"
"18","Dota 2","60","1695","28","35","63","63"
"19","Outlast","60","1065","17","22","88","88"
"20","Call of Duty: Black Ops 4","60","1935","32","36","158","158"
"21","Wolfenstein: Youngblood","45","1815","40","46","109","145.333333"
"22","Virtual Virtual Reality","45","810","18","19","64","85.333333"
"23","Dead Cells","30","900","30","30","83","166"
"24","Beat Saber","15","360","24","24","32","128"
"25","ARK: Survival Evolved","15","570","38","38","108","432"
"26","Unlisted on Twitch","15","1215","81","81","324","1296"
"27","Artifact","15","3510","234","234","65","260"
