"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","1980","93675","48","89","7746","234.727272"
"2","Just Chatting","45","1905","44","49","127","169.333333"
