"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","3705","127905","35","301","9282","150.315789"
"2","Minecraft","1830","62130","32","67","3268","107.14754"
"3","Just Chatting","300","12615","41","56","1026","205.2"
