"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Destiny 2","5820","219540","35","71","3730","38.453608"
"2","Apex Legends","105","1605","16","23","41","23.428571"
