"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Resident Evil 3: Nemesis","600","69105","115","156","1601","160.1"
"2","Oddworld: Munch's Oddysee","375","34545","92","116","880","140.8"
"3","The Settlers IV: The Trojans and the Elixir of Power","210","19350","92","132","406","116"
"4","Golden Sun: Dark Dawn","195","24540","125","169","504","155.076923"
"5","Rayman Legends","195","18990","96","117","441","135.692307"
"6","Super Mario Maker 2","180","27000","144","220","552","184"
"7","Fire Emblem: Three Houses","165","20880","126","168","698","253.818181"
"8","The Settlers IV: Mission CD","150","8805","58","88","543","217.2"
"9","Marbles on Stream","135","15315","115","161","413","183.555555"
"10","Terranigma","135","12810","94","122","483","214.666666"
"11","PokéPark Wii: Pikachu's Adventure","105","26730","254","562","613","350.285714"
