"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","105","105","1","6","3","1.714285"
"2","Keep Talking and Nobody Explodes","30","15","0","1","0","0"
"3","Travel & Outdoors","15","0","0","0","0","0"
