"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Warcraft","6105","301260","48","140","40295","396.019656"
"2","Graveyard Keeper","1905","78810","38","102","20662","650.771653"
"3","Grand Theft Auto V","105","2220","19","30","283","161.714285"
