"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Counter-Strike: Global Offensive","3480","132210","35","79","2045","35.25862"
"2","Just Chatting","1500","50595","36","69","1621","64.84"
"3","PUBG: BATTLEGROUNDS","330","14055","43","63","122","22.181818"
"4","Minecraft","270","14895","55","85","172","38.222222"
"5","Dead by Daylight","105","6375","60","66","94","53.714285"
"6","Dota 2","75","2340","31","32","39","31.2"
"7","DayZ","45","1200","27","28","15","20"
"8","Grand Theft Auto V","30","945","31","32","23","46"
"9","osu!","15","855","57","57","23","92"
