"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","4290","120480","25","83","5826","81.482517"
"2","They Are Billions","1080","63315","58","86","558","31"
"3","MapleStory","945","41940","45","83","940","59.682539"
"4","Re-Volt","615","18075","22","53","421","41.07317"
"5","Games + Demos","465","11700","28","47","231","29.806451"
"6","House Flipper","420","7365","17","21","126","18"
"7","Astroneer","390","15435","39","50","921","141.692307"
"8","Vindictus","345","9795","26","38","322","56"
"9","Jurassic World Evolution","330","6450","19","25","110","20"
"10","Streets of Rogue","330","10200","26","43","239","43.454545"
"11","Tom Clancy's Ghost Recon: Wildlands","285","8835","31","39","112","23.578947"
"12","Sid Meier's Civilization VI","285","6270","22","52","222","46.736842"
"13","Princess Connect! Re:Dive","270","6405","22","28","218","48.444444"
"14","A Dance of Fire and Ice","270","5280","21","27","139","30.888888"
"15","Mega Man","255","4485","17","21","72","16.941176"
"16","Emily Wants to Play Too","240","5625","23","30","206","51.5"
"17","ARK: Survival Evolved","210","5655","26","35","255","72.857142"
"18","Azur Lane","195","8070","41","45","120","36.923076"
"19","Detention","180","3870","21","25","81","27"
"20","PUBG: BATTLEGROUNDS","180","8595","47","50","68","22.666666"
"21","Home Sweet Home","180","5970","33","68","198","66"
"22","Mabinogi","165","3150","19","22","93","33.818181"
"23","Deceit","105","1965","18","21","108","61.714285"
"24","Replica","90","1620","18","23","45","30"
"25","Pacify","90","3000","33","45","115","76.666666"
"26","Travel & Outdoors","75","1140","15","26","95","76"
