"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG Mobile","1260","11295","8","24","446","21.238095"
"2","PUBG: BATTLEGROUNDS","1200","9090","6","22","462","23.1"
"3","Minecraft","345","2145","5","13","116","20.173913"
"4","Marbles on Stream","105","855","6","10","56","32"
"5","Teamfight Tactics","15","30","2","2","31","124"
