"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Realm Royale Reforged","5040","58275","9","24","987","11.75"
"2","Heroes of the Storm","990","11490","11","30","312","18.90909"
"3","Just Chatting","675","3630","4","12","160","14.222222"
"4","Life is Strange 2","255","1620","6","9","21","4.941176"
"5","Deceit","210","1920","9","13","70","20"
"6","PUBG: BATTLEGROUNDS","195","3120","16","20","53","16.307692"
"7","Terraria","180","1875","10","16","55","18.333333"
"8","Fortnite","120","1680","11","20","58","29"
"9","World of Goo","15","225","15","15","3","12"
"10","Plants vs. Zombies","15","210","14","14","3","12"
