"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Sunday 28th July 2019 10:45","https://sullygnome.com/channel/bns_nyan/stream/35072396784","135","945","7","12","-1","0","62","24","Blade &amp; Soul"
"2","Friday 26th July 2019 08:54","https://sullygnome.com/channel/bns_nyan/stream/35048200912","276","2760","10","16","0","0","135","28","Blade &amp; Soul"
"3","Sunday 21st July 2019 11:52","https://sullygnome.com/channel/bns_nyan/stream/34988266288","38","304","8","12","0","0","13","17","Blade &amp; Soul"
"4","Sunday 21st July 2019 10:45","https://sullygnome.com/channel/bns_nyan/stream/34987836448","45","180","4","9","0","0","14","14","Blade &amp; Soul"
"5","Sunday 14th July 2019 10:50","https://sullygnome.com/channel/bns_nyan/stream/34899578400","265","795","3","7","0","0","64","14","Blade &amp; Soul"
"6","Sunday 7th July 2019 10:45","https://sullygnome.com/channel/bns_nyan/stream/34812293632","150","750","5","10","0","0","45","18","Blade &amp; Soul"
"7","Friday 5th July 2019 12:45","https://sullygnome.com/channel/bns_nyan/stream/34787959488","165","660","4","8","-1","0","37","12","Blade &amp; Soul"
